customer_id,signup_date,age_group,location,segment,churn_flag,churn_date,plan_type,plan_price,contract_duration,discount_applied,last_login_date,total_logins,avg_session_duration,features_used_count,payment_status,last_payment_date,outstanding_balance,total_spent,random_notes,survey_response,timestamp
141,2023-12-11,18-25,Miami,Student,0,,Standard,29.99,Annual,10,2023-02-21,26,49.33,19,Successful,2023-03-22,336.09,839.72,Feedback given,Dissatisfied,2019-01-01 02:20:00
142,2023-09-20,56+,Miami,Corporate,0,,Standard,19.99,Monthly,5,2024-02-15,206,9.71,17,Successful,2023-07-05,151.74,139.93,Test data,Dissatisfied,2019-01-01 02:21:00
143,2023-05-29,46-55,New York,Individual,0,,Premium,49.99,Annual,0,2024-03-10,304,27.72,8,Successful,2024-10-17,390.19,799.84,Feedback given,Satisfied,2019-01-01 02:22:00
144,2023-07-29,18-25,Los Angeles,Individual,1,,Standard,19.99,Monthly,5,2024-01-09,180,9.15,10,Successful,2023-12-02,410.74,399.8,Customer called support,Neutral,2019-01-01 02:23:00
145,2023-07-05,18-25,New York,Individual,1,,Standard,29.99,Monthly,5,2023-07-05,13,27.99,7,Successful,2024-07-31,355.83,119.96,Test data,Dissatisfied,2019-01-01 02:24:00
146,2023-12-24,18-25,Chicago,Corporate,0,,Enterprise,19.99,Annual,5,2024-11-25,317,11.25,6,Successful,2023-02-27,410.2,579.71,Feedback given,Neutral,2019-01-01 02:25:00
147,2024-05-31,56+,Chicago,Individual,0,,Standard,9.99,Annual,0,2023-03-21,85,28.3,11,Successful,2023-03-09,231.46,199.8,,Dissatisfied,2019-01-01 02:26:00
148,2023-12-16,18-25,Houston,Individual,1,,Business,99.99,Annual,5,2024-06-01,151,25.39,2,Failed,2024-02-25,27.54,2999.7,,Dissatisfied,2019-01-01 02:27:00
149,2024-08-07,56+,New York,Corporate,0,,Premium,9.99,Monthly,10,2024-12-09,252,28.69,11,Successful,2024-04-20,39.51,69.93,NA,Satisfied,2019-01-01 02:28:00
150,2024-09-27,36-45,Houston,Corporate,0,,Basic,29.99,Monthly,5,2023-02-01,176,9.85,17,Failed,2023-08-25,108.69,869.71,Test data,Dissatisfied,2019-01-01 02:29:00
151,2023-08-02,26-35,Houston,Corporate,0,,Premium,9.99,Monthly,20,2024-03-18,426,13.49,8,Successful,2023-07-04,69.86,119.88,Customer called support,Neutral,2019-01-01 02:30:00
152,2023-03-19,46-55,New York,Student,0,,Premiumm,29.99,Monthly,20,2023-12-07,275,40.76,16,Successful,2024-02-13,150.46,419.86,Feedback given,Satisfied,2019-01-01 02:31:00
153,2023-10-16,18-25,Miami,Individual,0,,Business,19.99,Monthly,10,2024-08-12,182,15.67,10,Successful,2023-01-28,154.88,119.94,Test data,Dissatisfied,2019-01-01 02:32:00
154,2023-04-15,46-55,New York,Individual,1,,Enterprise,49.99,Monthly,0,2024-04-29,92,41.06,10,Successful,2023-04-20,195.23,1099.78,Test data,Neutral,2019-01-01 02:33:00
155,2024-06-28,26-35,Chicago,Individual,1,,Premium,9.99,Annual,15,2024-10-11,119,17.66,6,Successful,2024-10-06,383.26,239.76,NA,Very Satisfied,2019-01-01 02:34:00
156,2024-06-16,26-35,Chicago,Student,0,,Business,49.99,Monthly,10,2024-09-30,94,8.84,18,Successful,2024-08-03,161.28,1749.65,,Very Satisfied,2019-01-01 02:35:00
157,2023-03-16,26-35,New York,Individual,0,,Basic,19.99,Monthly,5,2024-05-11,335,23.24,13,Successful,2023-06-28,310.16,679.66,NA,Very Dissatisfied,2019-01-01 02:36:00
158,2023-05-06,36-45,Los Angeles,Student,0,,Standard,99.99,Annual,15,2023-05-14,158,35.79,2,Successful,2024-10-12,343.53,299.97,Customer called support,Very Satisfied,2019-01-01 02:37:00
159,2024-12-29,36-45,Miami,Student,0,,Business,19.99,Monthly,10,2023-12-16,23,40.52,13,Failed,2023-03-09,6.18,439.78,Feedback given,Very Dissatisfied,2019-01-01 02:38:00
160,2024-09-13,36-45,Houston,Individual,0,,Basic,9.99,Annual,10,2024-12-23,359,9.12,11,Successful,2024-03-21,174.46,149.85,,Satisfied,2019-01-01 02:39:00
161,2023-06-08,36-45,Miami,Individual,0,,Business,9.99,Monthly,5,2023-05-27,28,14.38,7,Successful,2023-06-15,418.36,109.89,Test data,Dissatisfied,2019-01-01 02:40:00
162,2024-05-25,56+,Miami,Student,0,,Standard,49.99,Monthly,15,2023-11-14,190,16.59,18,Successful,2024-04-19,108.06,1049.79,Test data,Satisfied,2019-01-01 02:41:00
163,2023-04-30,36-45,Los Angeles,Corporate,0,,Enterprise,9.99,Monthly,10,2024-03-25,221,9.87,10,Successful,2024-12-14,25.68,349.65,Test data,Very Satisfied,2019-01-01 02:42:00
164,2024-07-22,26-35,Houston,Corporate,0,,Standard,99.99,Annual,10,2024-07-15,399,7.98,7,Successful,2023-05-16,384.5,2399.76,Test data,Dissatisfied,2019-01-01 02:43:00
165,2024-04-21,26-35,Houston,Corporate,0,,Premiumm,29.99,Annual,15,2023-01-10,22,32.9,4,Successful,2024-05-05,34.7,119.96,Test data,Very Satisfied,2019-01-01 02:44:00
166,2024-06-09,46-55,Miami,Individual,0,,Business,29.99,Monthly,5,2024-08-11,299,12.35,15,Successful,2024-10-11,171.14,839.72,,Very Dissatisfied,2019-01-01 02:45:00
167,2024-11-09,18-25,Miami,Individual,0,,Business,29.99,Monthly,20,2023-04-27,209,25.5,4,Successful,2023-01-02,203.15,839.72,NA,Neutral,2019-01-01 02:46:00
168,2023-08-05,36-45,Los Angeles,Corporate,0,,Premium,49.99,Monthly,0,2024-08-26,469,32.79,18,Successful,2024-11-28,235.36,199.96,NA,Dissatisfied,2019-01-01 02:47:00
169,2023-06-08,36-45,New York,Corporate,0,,Standard,9.99,Monthly,10,2024-02-06,363,28.97,4,Successful,2024-02-19,491.48,249.75,,Satisfied,2019-01-01 02:48:00
170,2024-07-01,26-35,Los Angeles,Individual,0,,Premium,19.99,Monthly,0,2024-12-25,139,5.57,10,Successful,2024-04-08,24.58,459.77,Customer called support,Very Satisfied,2019-01-01 02:49:00
171,2023-08-15,26-35,New York,Corporate,1,,Premium,99.99,Monthly,10,2023-07-20,92,23.12,13,Successful,2024-07-26,115.34,99.99,Test data,Very Satisfied,2019-01-01 02:50:00
172,2023-12-21,56+,Miami,Corporate,0,,Enterprise,99.99,Monthly,20,2024-06-17,346,15.0,17,Successful,2023-04-04,331.08,1199.88,Test data,Very Dissatisfied,2019-01-01 02:51:00
173,2024-12-26,18-25,New York,Individual,0,,Enterprise,9.99,Monthly,5,2023-09-11,283,10.2,2,Successful,2024-09-08,239.92,289.71,Customer called support,Neutral,2019-01-01 02:52:00
174,2023-05-02,36-45,Chicago,Student,0,,Premiumm,9.99,Annual,0,2024-12-22,8,26.92,7,Successful,2024-08-20,170.0,19.98,,Very Dissatisfied,2019-01-01 02:53:00
175,2024-02-25,36-45,Chicago,Individual,0,,Standard,19.99,Monthly,0,2024-06-12,110,29.85,15,Successful,2024-06-05,428.1,659.67,NA,Satisfied,2019-01-01 02:54:00
176,2023-02-04,56+,Houston,Student,0,,Business,9.99,Annual,20,2024-07-12,322,53.12,3,Successful,2024-05-14,33.46,89.91,,Very Satisfied,2019-01-01 02:55:00
177,2023-03-18,56+,Miami,Corporate,0,,Business,29.99,Annual,20,2023-07-27,27,45.41,18,Successful,2024-04-30,499.65,50983.0,,Dissatisfied,2019-01-01 02:56:00
178,2024-01-30,36-45,New York,Corporate,1,,Premium,9.99,Annual,10,2023-12-15,216,13.03,3,Successful,2023-07-21,345.84,9.99,Customer called support,Satisfied,2019-01-01 02:57:00
179,2024-07-04,26-35,Chicago,Student,0,,Standard,99.99,Monthly,20,2024-11-30,308,50.15,14,Successful,2023-11-01,148.23,1999.8,NA,Very Dissatisfied,2019-01-01 02:58:00
180,2024-09-28,36-45,Houston,Individual,0,,Premium,19.99,Annual,10,2024-01-31,96,50.78,9,Successful,2024-04-24,146.2,699.65,Customer called support,Satisfied,2019-01-01 02:59:00
181,2024-02-08,36-45,Chicago,Individual,1,,Premium,29.99,Annual,10,2024-07-17,366,10.25,16,Successful,2023-04-07,133.29,959.68,Customer called support,Neutral,2019-01-01 03:00:00
182,2024-09-15,36-45,Houston,Corporate,0,,Enterprise,29.99,Monthly,20,2024-04-29,496,51.04,10,Successful,2023-09-05,318.1,389.87,,Dissatisfied,2019-01-01 03:01:00
183,2023-09-18,26-35,Miami,Individual,0,,Premium,29.99,Monthly,5,2024-01-26,249,40.02,2,Successful,2023-07-06,111.28,119.96,,Dissatisfied,2019-01-01 03:02:00
184,2023-08-02,46-55,Chicago,Student,0,,Standard,9.99,Monthly,0,2023-10-21,43,43.54,19,Successful,2024-03-10,284.5,349.65,NA,Very Satisfied,2019-01-01 03:03:00
185,2024-02-19,36-45,Chicago,Student,0,,Enterprise,9.99,Monthly,10,2024-03-01,445,42.8,6,Successful,2024-06-28,313.75,329.67,Customer called support,Very Satisfied,2019-01-01 03:04:00
186,2023-12-13,36-45,New York,Corporate,0,,Premium,49.99,Monthly,10,2023-05-20,292,11.37,6,Successful,2024-11-26,378.71,849.83,NA,Very Dissatisfied,2019-01-01 03:05:00
187,2024-04-22,36-45,New York,Student,0,,Standard,19.99,Annual,5,2023-08-27,157,52.22,13,Successful,2023-12-06,442.59,459.77,,Satisfied,2019-01-01 03:06:00
188,2024-08-18,46-55,Los Angeles,Student,0,,Standard,99.99,Annual,20,2024-03-13,152,30.71,2,Failed,2023-11-01,266.79,3399.66,,Satisfied,2019-01-01 03:07:00
189,2024-03-29,56+,Los Angeles,Corporate,0,,Premium,49.99,Monthly,10,2023-04-15,130,29.58,1,Failed,2023-07-15,69.67,1499.7,NA,Neutral,2019-01-01 03:08:00
190,2024-03-23,56+,Miami,Individual,0,,Standard,99.99,Monthly,10,2024-01-24,374,5.11,9,Successful,2023-04-03,42.24,2299.77,Test data,Satisfied,2019-01-01 03:09:00
191,2024-05-10,56+,New York,Student,0,,Enterprise,29.99,Annual,10,2023-07-11,453,45.84,1,Successful,2023-08-04,370.98,449.85,,Satisfied,2019-01-01 03:10:00
192,2024-01-11,26-35,New York,Corporate,0,,Enterprise,49.99,Annual,0,2023-09-20,28,22.92,4,Successful,2023-04-30,211.22,1749.65,Feedback given,Neutral,2019-01-01 03:11:00
193,2024-07-02,26-35,Miami,Individual,0,,Enterprise,19.99,Annual,5,2023-03-04,369,35.24,13,Successful,2024-01-02,207.84,319.84,Customer called support,Dissatisfied,2019-01-01 03:12:00
194,2024-09-14,26-35,Miami,Corporate,0,,Enterprise,99.99,Monthly,0,2024-07-15,35,43.98,18,Successful,2024-04-20,40.07,999.9,Customer called support,Dissatisfied,2019-01-01 03:13:00
195,2024-02-14,18-25,Chicago,Student,0,,Enterprise,49.99,Annual,5,2024-02-15,462,24.34,14,Successful,2024-05-27,313.27,1749.65,Feedback given,Neutral,2019-01-01 03:14:00
196,2023-01-07,56+,Houston,Corporate,0,,Business,49.99,Annual,5,2023-12-13,21,26.78,8,Successful,2024-09-22,481.94,349.93,Customer called support,Satisfied,2019-01-01 03:15:00
197,2024-12-29,56+,Houston,Student,0,,Premium,29.99,Monthly,20,2024-01-19,203,41.83,8,Successful,2024-10-01,398.01,689.77,NA,Very Dissatisfied,2019-01-01 03:16:00
198,2023-02-04,46-55,Houston,Student,0,,Enterprise,9.99,Annual,0,2023-11-11,456,14.56,16,Successful,2024-10-25,263.95,69.93,NA,Dissatisfied,2019-01-01 03:17:00
199,2024-07-05,26-35,Los Angeles,Corporate,0,,Premium,29.99,Monthly,15,2024-07-28,320,6.69,8,Successful,2023-09-07,280.35,1049.65,,Satisfied,2019-01-01 03:18:00
200,2023-11-11,56+,Miami,Individual,0,,Basic,29.99,Annual,20,2024-02-09,266,10.98,19,Successful,2024-06-04,251.39,659.78,,Dissatisfied,2019-01-01 03:19:00
201,2024-02-07,56+,Chicago,Student,1,,Standard,29.99,Annual,0,2023-10-27,365,27.12,11,Successful,2024-09-15,363.38,179.94,Test data,Very Dissatisfied,2019-01-01 03:20:00
202,2024-07-18,26-35,Miami,Individual,1,,Premium,99.99,Monthly,0,2023-03-17,2,25.3,11,Successful,2024-04-25,373.82,699.93,Feedback given,Very Dissatisfied,2019-01-01 03:21:00
203,2023-03-19,26-35,New York,Student,0,,Premium,49.99,Annual,10,2024-04-05,484,6.18,17,Successful,2023-07-09,102.62,349.93,Customer called support,Neutral,2019-01-01 03:22:00
204,2023-08-15,26-35,Miami,Individual,0,,Basic,99.99,Monthly,20,2023-12-11,292,26.21,15,Successful,2023-11-13,104.88,1099.89,Feedback given,Neutral,2019-01-01 03:23:00
205,2024-08-31,26-35,Chicago,Individual,0,,Business,99.99,Annual,0,2023-09-08,366,18.36,17,Successful,2023-09-16,180.22,2899.71,Feedback given,Very Satisfied,2019-01-01 03:24:00
206,2024-01-30,46-55,Houston,Individual,0,,Premium,99.99,Annual,20,2024-04-18,28,39.49,9,Successful,2024-01-23,203.75,289971.0,,Very Dissatisfied,2019-01-01 03:25:00
207,2023-06-22,26-35,Los Angeles,Corporate,0,,Basic,99.99,Annual,20,2023-05-05,492,48.16,2,Successful,2023-11-01,110.75,199.98,Customer called support,Neutral,2019-01-01 03:26:00
208,2023-12-23,36-45,Los Angeles,Student,0,,Premium,29.99,Monthly,5,2023-04-05,194,19.94,5,Successful,2023-08-23,387.59,59.98,Feedback given,Dissatisfied,2019-01-01 03:27:00
209,2023-06-11,46-55,Miami,Student,0,,Business,9.99,Annual,15,2024-06-01,488,58.67,19,Failed,2023-06-20,217.71,149.85,Test data,Very Satisfied,2019-01-01 03:28:00
210,2023-11-05,26-35,Miami,Corporate,0,,Business,9.99,Annual,0,2024-09-25,174,22.84,18,Successful,2023-07-08,395.91,159.84,Test data,Dissatisfied,2019-01-01 03:29:00
211,2024-07-15,46-55,Miami,Corporate,0,,Premium,99.99,Monthly,20,2023-05-14,31,12.56,17,Successful,2024-11-09,228.62,2499.75,Customer called support,Dissatisfied,2019-01-01 03:30:00
212,2023-11-24,18-25,New York,Student,0,,Enterprise,19.99,Monthly,5,2024-09-28,30,16.46,2,Successful,2023-10-11,328.73,119.94,Test data,Dissatisfied,2019-01-01 03:31:00
213,2023-04-19,26-35,Miami,Corporate,0,,Premium,29.99,Annual,20,2024-10-26,183,34.27,16,Successful,2023-02-10,279.66,209.93,,Neutral,2019-01-01 03:32:00
214,2023-01-22,46-55,Miami,Corporate,0,,Basic,19.99,Annual,10,2023-01-25,346,19.87,19,Successful,2024-12-17,281.15,659.67,Test data,Satisfied,2019-01-01 03:33:00
215,2023-10-23,46-55,Los Angeles,Corporate,0,,Business,9.99,Monthly,15,2023-10-27,383,57.77,10,Successful,2024-01-08,184.12,149.85,NA,Very Satisfied,2019-01-01 03:34:00
216,2023-06-16,36-45,New York,Student,0,,Basic,29.99,Monthly,5,2024-07-04,306,35.44,7,Successful,2023-05-19,396.46,149.95,Feedback given,Dissatisfied,2019-01-01 03:35:00
217,2023-04-17,26-35,Houston,Individual,1,,Standard,9.99,Annual,5,2023-04-24,100,37.05,13,Successful,2024-08-14,445.21,49.95,Test data,Very Dissatisfied,2019-01-01 03:36:00
218,2024-02-24,36-45,Chicago,Individual,0,,Business,29.99,Monthly,0,2024-12-12,346,24.24,18,Failed,2023-11-02,267.32,59.98,Test data,Neutral,2019-01-01 03:37:00
219,2023-10-24,46-55,Houston,Individual,0,,Business,19.99,Monthly,5,2023-04-27,474,37.32,10,Successful,2024-03-04,93.72,199.9,NA,Very Dissatisfied,2019-01-01 03:38:00
220,2023-05-05,56+,Los Angeles,Student,0,,Enterprise,29.99,Monthly,0,2024-11-01,176,54.36,12,Successful,2024-12-26,160.06,1019.66,Feedback given,Very Satisfied,2019-01-01 03:39:00
221,2023-05-01,18-25,Los Angeles,Individual,0,,Standard,9.99,Annual,10,2024-06-15,174,10.22,14,Successful,2023-10-02,126.54,19.98,Test data,Dissatisfied,2019-01-01 03:40:00
222,2024-03-14,18-25,Miami,Student,0,,Standard,99.99,Monthly,0,2024-10-03,385,47.74,3,Successful,2024-05-17,76.08,2199.78,Customer called support,Very Dissatisfied,2019-01-01 03:41:00
223,2023-02-13,56+,Los Angeles,Corporate,0,,Premium,9.99,Monthly,0,2024-11-12,164,49.63,12,Successful,2024-07-12,16.73,319.68,Customer called support,Satisfied,2019-01-01 03:42:00
224,2023-09-01,56+,Miami,Individual,1,,Standard,19.99,Annual,20,2024-12-15,353,29.09,17,Successful,2024-02-17,217.96,19.99,,Very Dissatisfied,2019-01-01 03:43:00
225,2024-08-16,56+,Chicago,Student,0,,Standard,49.99,Annual,5,2023-07-05,390,37.43,6,Successful,2024-06-13,308.73,1199.76,Customer called support,Satisfied,2019-01-01 03:44:00
226,2024-10-07,18-25,Houston,Corporate,0,,Premium,29.99,Annual,15,2024-11-30,486,8.29,16,Successful,2024-10-23,120.16,719.76,Customer called support,Neutral,2019-01-01 03:45:00
227,2023-05-09,46-55,New York,Student,0,,Enterprise,29.99,Monthly,15,2024-07-18,309,20.32,4,Successful,2024-12-21,319.15,509.83,Test data,Neutral,2019-01-01 03:46:00
228,2023-09-07,46-55,Miami,Individual,0,,Premium,49.99,Monthly,10,2024-07-15,31,47.62,9,Successful,2024-08-01,495.43,1049.79,Test data,Satisfied,2019-01-01 03:47:00
229,2024-11-16,18-25,Los Angeles,Individual,1,,Standard,9.99,Monthly,0,2024-03-15,345,19.5,10,Successful,2024-04-29,214.98,159.84,Feedback given,Neutral,2019-01-01 03:48:00
230,2023-02-07,26-35,Chicago,Individual,0,,Enterprise,99.99,Monthly,20,2023-10-12,167,48.82,14,Successful,2024-12-03,3.76,899.91,NA,Dissatisfied,2019-01-01 03:49:00
231,2024-05-09,26-35,Los Angeles,Individual,0,,Premiumm,99.99,Annual,0,2024-05-30,275,32.67,1,Successful,2023-09-08,459.16,99.99,Feedback given,Very Satisfied,2019-01-01 03:50:00
232,2024-02-27,36-45,Houston,Individual,0,,Business,9.99,Annual,15,2024-06-12,239,14.49,2,Successful,2024-05-16,96.13,139.86,Test data,Satisfied,2019-01-01 03:51:00
233,2023-12-13,56+,New York,Student,1,,Business,49.99,Annual,5,2023-11-08,84,35.98,7,Successful,2024-10-05,494.88,599.88,Test data,Dissatisfied,2019-01-01 03:52:00
234,2024-07-25,26-35,Miami,Student,0,,Enterprise,9.99,Annual,0,2024-04-16,464,48.68,6,Successful,2023-10-11,261.2,119.88,Customer called support,Neutral,2019-01-01 03:53:00
235,2024-10-27,18-25,Los Angeles,Individual,0,,Business,9.99,Annual,5,2023-07-23,355,42.65,14,Successful,2023-03-01,48.05,249.75,NA,Satisfied,2019-01-01 03:54:00
236,2023-10-31,26-35,Chicago,Corporate,0,,Premium,9.99,Monthly,5,2023-03-27,239,58.19,9,Successful,2024-01-20,109.95,239.76,Customer called support,Very Dissatisfied,2019-01-01 03:55:00
237,2023-04-08,18-25,Houston,Student,0,,Enterprise,9.99,Monthly,10,2023-05-27,53,9.9,6,Successful,2023-05-19,32.12,179.82,Test data,Dissatisfied,2019-01-01 03:56:00
238,2024-06-14,36-45,Miami,Corporate,0,,Premium,9.99,Monthly,10,2024-02-08,206,29.36,16,Failed,2023-04-26,423.69,119.88,NA,Very Dissatisfied,2019-01-01 03:57:00
239,2024-11-09,26-35,Houston,Student,0,,Standard,99.99,Annual,15,2024-09-29,433,59.73,7,Successful,2024-07-12,173.75,2299.77,Feedback given,Very Satisfied,2019-01-01 03:58:00
240,2024-04-12,46-55,Los Angeles,Corporate,0,,Premium,9.99,Annual,0,2024-07-17,255,44.88,15,Successful,2023-10-26,35.57,329.67,,Very Dissatisfied,2019-01-01 03:59:00
241,2024-05-15,18-25,Chicago,Individual,0,,Basic,99.99,Annual,10,2023-12-09,46,52.86,10,Successful,2023-09-26,182.57,1199.88,Customer called support,Dissatisfied,2019-01-01 04:00:00
242,2024-08-10,18-25,Los Angeles,Student,0,,Basic,19.99,Monthly,20,2023-07-16,15,27.88,4,Successful,2023-01-17,138.09,579.71,Feedback given,Satisfied,2019-01-01 04:01:00
243,2024-05-14,18-25,Los Angeles,Corporate,0,,Premiumm,19.99,Monthly,10,2023-09-03,304,42.45,16,Successful,2024-03-05,318.71,479.76,Test data,Satisfied,2019-01-01 04:02:00
244,2024-01-03,26-35,New York,Student,0,,Enterprise,29.99,Annual,20,2023-05-16,122,31.3,17,Successful,2023-10-29,141.21,419.86,NA,Satisfied,2019-01-01 04:03:00
245,2023-10-11,56+,New York,Individual,1,,Standard,99.99,Monthly,0,2023-08-16,258,44.08,8,Successful,2023-01-30,393.37,1699.83,Customer called support,Very Satisfied,2019-01-01 04:04:00
246,2024-12-22,26-35,New York,Individual,0,,Standard,9.99,Monthly,20,2023-03-21,37,56.6,13,Failed,2024-03-23,154.39,189.81,Test data,Satisfied,2019-01-01 04:05:00
247,2023-03-26,26-35,Miami,Student,0,,Business,99.99,Monthly,15,2023-04-21,410,40.06,9,Successful,2023-03-19,236.69,2199.78,,Dissatisfied,2019-01-01 04:06:00
248,2024-09-06,56+,Chicago,Corporate,1,,Premiumm,49.99,Annual,0,2023-06-17,247,44.14,6,Successful,2024-09-05,99.27,1099.78,NA,Very Satisfied,2019-01-01 04:07:00
249,2024-09-29,26-35,Houston,Student,0,,Enterprise,29.99,Annual,20,2023-03-20,152,34.92,7,Successful,2023-01-16,337.62,659.78,NA,Very Dissatisfied,2019-01-01 04:08:00
250,2023-06-22,56+,New York,Student,0,,Premiumm,49.99,Monthly,5,2024-01-24,233,34.39,7,Successful,2023-07-04,171.24,599.88,NA,Satisfied,2019-01-01 04:09:00
251,2023-11-07,36-45,Los Angeles,Individual,0,,Standard,9.99,Annual,5,2023-12-17,247,10.5,15,Successful,2023-11-11,262.48,39.96,,Very Dissatisfied,2019-01-01 04:10:00
252,2023-08-28,46-55,Los Angeles,Student,0,,Enterprise,9.99,Annual,0,2024-10-13,103,16.51,8,Successful,2023-11-24,221.28,69.93,Customer called support,Dissatisfied,2019-01-01 04:11:00
253,2024-10-12,56+,Miami,Student,0,,Standard,9.99,Annual,10,2024-01-17,429,10.72,3,Successful,2023-06-08,62.23,229.77,Test data,Neutral,2019-01-01 04:12:00
254,2023-04-14,36-45,Miami,Student,0,,Enterprise,49.99,Annual,5,2024-01-14,411,26.51,19,Failed,2024-06-04,388.88,1399.72,Feedback given,Very Satisfied,2019-01-01 04:13:00
255,2024-04-16,36-45,Chicago,Student,0,,Enterprise,49.99,Monthly,5,2023-01-05,474,55.9,11,Failed,2023-05-08,209.16,1599.68,,Dissatisfied,2019-01-01 04:14:00
256,2023-04-18,46-55,New York,Individual,1,,Premiumm,19.99,Annual,0,2024-01-16,268,25.1,10,Failed,2023-08-13,186.72,439.78,Test data,Neutral,2019-01-01 04:15:00
257,2024-10-26,46-55,New York,Individual,0,,Enterprise,49.99,Monthly,0,2023-08-11,233,48.55,19,Successful,2023-03-14,416.4,749.85,Test data,Very Satisfied,2019-01-01 04:16:00
258,2023-11-01,46-55,New York,Individual,0,,Business,99.99,Annual,20,2023-12-06,240,12.63,17,Failed,2023-05-09,283.45,1199.88,NA,Neutral,2019-01-01 04:17:00
259,2023-03-11,36-45,New York,Student,1,,Standard,19.99,Monthly,5,2023-03-06,194,7.57,2,Successful,2023-10-01,212.47,179.91,Customer called support,Satisfied,2019-01-01 04:18:00
260,2024-04-08,18-25,Miami,Individual,0,,Enterprise,99.99,Monthly,20,2024-09-16,396,55.17,18,Successful,2023-08-04,97.87,1199.88,Feedback given,Satisfied,2019-01-01 04:19:00
261,2023-05-13,26-35,Chicago,Student,0,,Basic,99.99,Annual,0,2024-12-07,183,12.69,16,Successful,2023-04-10,129.82,2699.73,,Satisfied,2019-01-01 04:20:00
262,2023-08-16,18-25,Los Angeles,Corporate,0,,Business,29.99,Monthly,5,2024-01-24,490,45.17,18,Successful,2024-12-28,420.4,239.92,,Very Satisfied,2019-01-01 04:21:00
263,2023-02-04,46-55,Houston,Corporate,0,,Basic,29.99,Monthly,20,2024-12-06,318,28.62,11,Successful,2023-12-03,478.7,509.83,Test data,Very Dissatisfied,2019-01-01 04:22:00
264,2024-05-20,46-55,New York,Student,0,,Business,49.99,Monthly,0,2023-05-15,50,13.69,12,Successful,2023-05-17,418.86,1549.69,NA,Very Satisfied,2019-01-01 04:23:00
265,2024-05-01,18-25,Miami,Individual,0,,Enterprise,9.99,Annual,0,2024-08-26,435,27.75,5,Successful,2023-12-31,123.37,21978.0,Feedback given,Very Satisfied,2019-01-01 04:24:00
266,2024-11-30,56+,Houston,Individual,1,,Premium,29.99,Annual,5,2023-03-06,157,11.72,1,Failed,2024-09-16,44.76,869.71,Customer called support,Very Satisfied,2019-01-01 04:25:00
